,DATE,LATITUDE,LONGITUDE,ELEVATION,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
0,2020-01-01,21.151538177272723,-157.95974242272726,289.56363636363636,71.04545454545455,22.727272727272727,3674.3636363636356,14.363636363636363,2243.218181818182,19.318181818181817,497.840909090909,10.727272727272727,369.98181818181814,14.409090909090908,97.32727272727271,20.5,103.90909090909089,556.1045454545455,78.30000000000001,63.92727272727273,0.011363636363636364,999.9000000000001,1363.6363636363637
1,2020-01-02,21.151538177272723,-157.95974242272726,289.56363636363636,70.16818181818184,21.681818181818183,3675.9272727272723,13.136363636363637,2242.0954545454542,17.90909090909091,497.1272727272726,12.772727272727273,369.84545454545446,13.363636363636363,95.76818181818182,19.40909090909091,101.04545454545455,866.2909090909092,77.60000000000001,62.949999999999996,0.01681818181818182,999.9000000000001,2272.7272727272725
2,2020-01-03,21.217801899999998,-158.0743201571428,217.71904761904764,71.55714285714286,23.285714285714285,3850.2904761904756,13.952380952380953,2302.3142857142857,17.857142857142858,482.72380952380945,12.80952380952381,386.80476190476185,14.333333333333334,103.7952380952381,20.952380952380953,110.13333333333334,629.3761904761903,77.55714285714286,64.9952380952381,4.845714285714284,999.9000000000001,5714.285714285715
3,2020-01-04,21.217801899999998,-158.0743201571428,217.71904761904764,72.44285714285714,23.238095238095237,4324.371428571428,13.19047619047619,2303.976190476191,17.61904761904762,483.91428571428565,13.0,386.64285714285705,14.333333333333334,103.4857142857143,20.904761904761905,108.74285714285716,628.8809523809522,77.6047619047619,67.86666666666667,4.825714285714286,999.9000000000001,4761.9047619047615
4,2020-01-05,21.217801899999998,-158.0743201571428,217.71904761904764,73.14761904761906,23.428571428571427,3851.4380952380952,14.047619047619047,2304.342857142857,18.857142857142858,484.12380952380954,13.142857142857142,386.84285714285704,14.238095238095237,103.27142857142859,21.095238095238095,108.6095238095238,628.647619047619,78.8809523809524,69.26190476190476,0.15142857142857144,999.9000000000001,2857.1428571428573
5,2020-01-06,21.151538177272723,-157.95974242272726,289.56363636363636,72.9409090909091,22.681818181818183,3676.5272727272722,13.954545454545455,2652.8772727272726,18.454545454545453,498.790909090909,13.227272727272727,369.82727272727266,13.954545454545455,101.40909090909093,20.454545454545453,108.17727272727274,470.04545454545445,78.01818181818182,68.60909090909092,0.15,999.9000000000001,2272.7272727272725
6,2020-01-07,21.151538177272723,-157.95974242272726,289.56363636363636,72.57272727272728,22.59090909090909,3676.9318181818176,13.818181818181818,2652.6181818181817,18.09090909090909,498.58636363636356,12.863636363636363,369.90454545454537,13.818181818181818,101.9590909090909,20.272727272727273,108.95454545454545,471.4863636363636,78.13636363636365,67.81818181818181,4.615454545454544,999.9000000000001,3636.3636363636365
7,2020-01-08,21.151538177272723,-157.95974242272726,289.56363636363636,71.40454545454544,23.40909090909091,3675.940909090909,14.727272727272727,2242.6954545454546,18.90909090909091,497.390909090909,13.863636363636363,369.890909090909,14.727272727272727,102.44999999999996,21.181818181818183,108.80909090909091,382.5181818181818,77.38181818181819,66.29545454545455,4.641363636363636,999.9000000000001,4545.454545454545
8,2020-01-09,21.151538177272723,-157.95974242272726,289.56363636363636,71.1681818181818,22.954545454545453,3676.0727272727268,14.772727272727273,2241.8681818181817,18.90909090909091,496.89090909090913,13.727272727272727,369.74999999999994,14.727272727272727,101.37727272727274,20.727272727272727,108.2181818181818,515.7409090909089,77.47272727272728,66.07272727272726,4.680909090909091,999.9000000000001,4090.909090909091
9,2020-01-10,21.151538177272723,-157.95974242272726,289.56363636363636,71.58181818181818,23.045454545454547,3677.7,14.454545454545455,2239.868181818182,18.09090909090909,540.9272727272727,12.454545454545455,369.5545454545454,14.454545454545455,102.32272727272729,20.818181818181817,108.49545454545455,516.0181818181817,76.52727272727272,66.79545454545455,4.764545454545454,999.9000000000001,4545.454545454545
